AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Department of Health,365.9804669904146,2009-02-19
Metropolitan Police Department,427.1297818339307,2009-03-17
Department of  Youth Rehabilitation Services,1760.8185566477932,2009-05-02
Office of the Chief Financial Officer,953.6988600825873,2009-06-17
Fire & Emergency Medical Services,125.54468499322277,2009-07-20
Department of Property Management,784.5333231170243,2009-03-27
Department of  Youth Rehabilitation Services,2568.734858747794,2009-03-11
Department of Health,-833.389552225271,2009-07-08
Fire & Emergency Medical Services,206.88060901241244,2009-12-07
Department of Public Works,1498.6937715635445,2009-08-27
Metropolitan Police Department,638.2257726070408,2009-03-12
Department of Property Management,129.98829408892686,2009-05-21
Department on Disability Services,44.22582969423395,2009-09-04
Department of Housing & Community Development,176.34916261149857,2009-01-13
Serve DC,1947.6391363635182,2009-04-01
Department of Health,44.753665535946055,2009-12-31
Department of Public Works,687.1787663919416,2009-10-05
Disability Compensation Fund,-50.42662564721489,2009-09-01
District Department of Transportation,-60.79700880695772,2009-09-17
DC Public Library,276.7847339825916,2009-09-05
Department of Public Works,768.7920447699661,2009-08-27
Fire & Emergency Medical Services,317.50892472731516,2009-12-14
Department of Parks & Recreation,407.2527885933166,2009-02-02
Department of Public Works,115.48253501654096,2009-09-18
Department of Property Management,-45.0644317430548,2009-01-16
Department of Motor Vehicles,21.21794818866531,2009-08-05
Office of the Inspector General,203.62803686471653,2009-12-16
District Department of Transportation,394.8318009724751,2009-12-22
Department of Health,350.42887049540883,2009-01-08
DC Public Library,1277.9307723534441,2009-09-18
Fire & Emergency Medical Services,645.1519005940884,2009-01-22
Disability Compensation Fund,92.75452786677769,2009-07-09
Office of Public Educational Facilities Modernization,12.626755056333138,2009-02-25
Department of Education,255.22598399330568,2009-04-02
DC Public Library,478.9029309076564,2009-04-27
District Department of the Environment,202.1108991201381,2009-03-10
Metropolitan Police Department,106.3775912780708,2009-09-28
Fire & Emergency Medical Services,96.75530621073808,2009-09-01
Department of Human Services,406.6538058482992,2009-09-03
Department of Public Works,1513.0032925063754,2009-12-29
Office on Aging,94.84484640982865,2009-12-14
Office of the Attorney General,1574.310470869052,2009-02-26
Department of Human Services,139.3498182250271,2009-03-05
Fire & Emergency Medical Services,191.04519836833154,2009-06-11
Metropolitan Police Department,159.3842519776342,2009-08-26
Fire & Emergency Medical Services,-5.570725701878516,2009-08-11
Fire & Emergency Medical Services,1007.6157468926941,2009-09-28
Fire & Emergency Medical Services,44.45291678025616,2009-05-08
District Department of Transportation,785.7402288390309,2009-08-19
Office of the State Superintendent of Education,57.068786617821644,2009-10-06
Department of Motor Vehicles,47.00778866902269,2009-12-09
District Department of Transportation,582.8367392174854,2009-09-24
Office of the State Superintendent of Education,27.86628864846203,2009-01-29
Office of Contracting & Procurement,49.62673580882435,2009-10-16
Department of Human Services,-94.8817467614775,2009-08-20
District Department of the Environment,2968.419604003442,2009-09-01
Office of the State Superintendent of Education,96.4849634369755,2009-07-10
Department of  Youth Rehabilitation Services,47.80446611012127,2009-03-23
University of the District of Columbia,26.09001320865275,2009-09-18
Department on Disability Services,2467.132193607869,2009-06-26
DC Public Library,299.65043571013615,2009-02-11
Metropolitan Police Department,46.354731700451175,2009-08-07
Department of Health,323.167931707341,2009-07-13
District Department of Transportation,34.25365484762182,2009-08-05
Office of Disability Rights,-187.25169652152414,2009-10-25
Office of Municipal Planning,438.95900445803267,2009-01-09
Department of Education,692.1527007906512,2009-12-29
Office of the Chief Financial Officer,-45.06526754403555,2009-12-07
Department of Corrections,2763.4401960612327,2009-12-28
"Department of Insurance, Securities & Banking",315.10078624389837,2009-08-27
Fire & Emergency Medical Services,2470.9520507795255,2009-05-01
Fire & Emergency Medical Services,365.90306250221767,2009-03-02
Department of  Youth Rehabilitation Services,2155.1276794855785,2009-02-02
Office of the Inspector General,1495.345610564204,2009-08-23
Department of Health,56.44617222381587,2009-07-15
Department of Public Works,-55.03067133548586,2009-02-04
Department of Human Services,-242.0616848256223,2009-09-23
Office on Asian/Pacific Affairs,312.3870922833851,2009-03-13
DC Department of Human Resources,-432.50692820957664,2009-08-25
DC Public Library,936.6237267428817,2009-11-13
Fire & Emergency Medical Services,1159.258120690269,2009-08-20
Metropolitan Police Department,155.1342994610334,2009-05-01
District Department of the Environment,228.93269679164223,2009-09-09
District Department of Transportation,585.4118608879412,2009-10-09
Office of Unified Communications,37.248857449842134,2009-05-21
Department on Disability Services,961.8584195780892,2009-09-17
Fire & Emergency Medical Services,-195.3474881245713,2009-07-10
Metropolitan Police Department,502.2990381005827,2009-07-09
Fire & Emergency Medical Services,-18.123697736405227,2009-03-04
Metropolitan Police Department,222.75732942665158,2009-02-25
Department on Disability Services,368.65949439017766,2009-09-18
Department of Employment Services,446.9949510848305,2009-05-21
Metropolitan Police Department,109.32323174954027,2009-11-23
Fire & Emergency Medical Services,496.92614536039486,2009-01-07
Office of the Chief Financial Officer,112.63578661259346,2009-10-09
Office of Human Rights,3023.2739804712182,2009-11-24
Office of the Chief Technology Officer,179.23922132249834,2009-08-07
Department of Human Services,385.4521167126892,2009-07-20
Department of  Youth Rehabilitation Services,204.68788133392252,2009-07-28
Department of Corrections,97.87872076948214,2009-06-02
Office of the State Superintendent of Education,3819.8112014334383,2009-12-21
District Department of Transportation,422.45495643925386,2009-09-04
Department of Health,532.4423434878887,2009-09-30
University of the District of Columbia,542.7062691313151,2009-06-19
DC Public Library,-1794.7961067234419,2009-11-02
Department of  Youth Rehabilitation Services,-31.892171568703493,2009-12-29
Department of Health Care Finance,92.07207940864323,2009-05-21
District Department of the Environment,287.6187226921656,2009-06-03
Department of Public Works,71.66817693858569,2009-05-22
Department of Human Services,-199.2459906223631,2009-12-21
District Department of Transportation,-5.689893369189093,2009-09-10
Office of the Chief Technology Officer,118.37852227665613,2009-09-15
Fire & Emergency Medical Services,2060.5144477997505,2009-11-04
Office of the State Superintendent of Education,146.3894335191858,2009-06-19
Office of Unified Communications,93.98539654750452,2009-10-09
University of the District of Columbia,-532.6060920007843,2009-12-17
Metropolitan Police Department,666.8215269354582,2009-04-02
Department of Motor Vehicles,147.55324107252972,2009-09-24
Department of Public Works,-171.30965876194253,2009-09-17
Office of Public Educational Facilities Modernization,-21.612270601779557,2009-10-09
Office of Finance & Resource Management,6.885709979402947,2009-11-25
Department of  Youth Rehabilitation Services,2251.313475192843,2009-07-02
Metropolitan Police Department,106.15889299351454,2009-10-20
District Department of Transportation,749.4407732026057,2009-12-08
Department of Property Management,267.27489313530515,2009-05-20
Fire & Emergency Medical Services,-168.73012249479385,2009-12-21
Office of Cable TV,-185.07359439795155,2009-07-22
District Department of Transportation,76.06181106323834,2009-07-27
Department of Human Services,546.0947056735321,2009-08-21
District Department of Transportation,341.355527602498,2009-01-27
Office of the Chief Technology Officer,821.3330907299029,2009-09-22
Fire & Emergency Medical Services,103.0985881368398,2009-12-03
Office of Cable TV,1719.0505862551308,2009-03-13
Department of Corrections,57.021778860401554,2009-12-03
Department of  Youth Rehabilitation Services,1047.5427133980813,2009-03-05
District Department of Transportation,1455.9999863167625,2009-05-07
Office of the State Superintendent of Education,227.5612724220356,2009-03-18
Fire & Emergency Medical Services,460.87120655218047,2009-02-23
District Department of Transportation,168.92094797604165,2009-04-09
Department of Housing & Community Development,716.4062112367216,2009-11-16
Department of Corrections,33.280671066394575,2009-10-23
DC Public Library,-6.020684396323887,2009-01-08
Department of Health,209.72532070451388,2009-07-14
Office of the Inspector General,126.92232040144458,2009-01-16
Department of Health,54.33221278293452,2009-06-12
Metropolitan Police Department,262.3840725602174,2009-12-10
Department of Health,510.64118960988515,2009-05-18
Metropolitan Police Department,-4.912391596323859,2009-04-23
Fire & Emergency Medical Services,316.8166815062051,2009-03-02
Office of Motion Pictures & Television,1383.8580437191217,2009-06-15
Department of Health,111.752089986639,2009-10-16
Fire & Emergency Medical Services,169.09370008162858,2009-04-25
Office on Asian/Pacific Affairs,99.83183104917603,2009-05-05
Department of Human Services,105.22923551303148,2009-11-27
Department of Health,42.3550431073581,2009-12-07
Department of Health,2239.5936578137503,2009-01-13
Office of the State Superintendent of Education,341.5654340697464,2009-07-02
Department on Disability Services,3282.050488779495,2009-05-22
Metropolitan Police Department,1327.1912130510268,2009-10-17
Department of Corrections,-140.27108833988893,2009-04-20
Department of Public Works,424.9146360107537,2009-03-17
Department of Property Management,1146.9346554628712,2009-10-21
Office of the Mayor,205.3092878595284,2009-01-26
Office of Human Rights,-42.89266600384107,2009-01-05
Department of  Youth Rehabilitation Services,524.0588845248532,2009-06-30
Office of the Chief Financial Officer,2507.1121942400173,2009-07-07
Fire & Emergency Medical Services,3011.1965087088593,2009-07-17
Office of Human Rights,120.5714726835931,2009-05-11
Fire & Emergency Medical Services,-104.95933405328313,2009-02-11
DC Public Library,1998.8408593000636,2009-10-05
Department of Public Works,169.7099238620667,2009-12-24
Department on Disability Services,-45.46520781445162,2009-03-26
Department on Disability Services,2112.2163112940875,2009-01-26
Department of  Youth Rehabilitation Services,504.679305466675,2009-08-19
Office of the Inspector General,215.9973336210412,2009-11-02
Department of Health,62.41309547393608,2009-07-09
Fire & Emergency Medical Services,219.71004486834113,2009-06-12
District Department of the Environment,378.24671741907304,2009-06-10
Office of Human Rights,137.20616020486125,2009-10-15
Department of Health,307.9756628397606,2009-04-30
District Department of the Environment,170.35850328295987,2009-09-29
District Department of the Environment,3229.4582106442604,2009-06-15
DC Department of Human Resources,79.23548204500413,2009-10-27
Department on Disability Services,997.1985614051237,2009-12-14
Department on Disability Services,2926.679854394808,2009-06-10
District Department of the Environment,1970.2167096247842,2009-03-04
