AGENCY,TRANSACTION_AMOUNT,TRANSACTION_DATE
Department of Health,1623.791674750888,2009-08-02
Fire & Emergency Medical Services,1064.5426097093714,2009-08-02
District Department of the Environment,-415.4471796440596,2009-08-03
Department of Health,-192.46021993272507,2009-08-03
DC Public Library,767.5341757775723,2009-08-03
Department on Disability Services,507.3435730323399,2009-08-03
DC National Guard,1106.9604908394658,2009-08-03
Child & Family Services Administration,1408.5145934900197,2009-08-03
Fire & Emergency Medical Services,-141.65886347329467,2009-08-03
Fire & Emergency Medical Services,473.6165008539909,2009-08-03
Department of Mental Health,-285.8612802338598,2009-08-03
Metropolitan Police Department,-205.54232113843136,2009-08-03
Office of the State Superintendent of Education,1672.7441218270385,2009-08-03
Department of Health Care Finance,799.9370469744732,2009-08-03
Office of the Tenant Advocate,691.8864909321773,2009-08-03
District Department of Transportation,392.1699684396036,2009-08-03
Fire & Emergency Medical Services,-80.89011010548427,2009-08-03
District Department of Transportation,216.06947442724777,2009-08-03
Office of the Chief Technology Officer,-64.1512680369782,2009-08-03
Department of Consumer & Regulatory Affairs,7.567522217137707,2009-08-03
"Department of Insurance, Securities & Banking",573.2911023179889,2009-08-03
Department of Health Care Finance,-371.6878072170673,2009-08-03
Department of Health,484.2577721946443,2009-08-03
Department of Corrections,-490.3427956936954,2009-08-03
Office of Administrative Hearings,986.4480645204228,2009-08-03
Department of  Youth Rehabilitation Services,635.7227900954688,2009-08-03
Department of Public Works,-288.02049432257684,2009-08-03
DC Public Library,635.1492512186653,2009-08-04
Department of Human Services,856.3609793593619,2009-08-04
Office of the State Superintendent of Education,308.01216821636183,2009-08-04
Department of Public Works,134.05958429955052,2009-08-04
Office of the State Superintendent of Education,-791.0583842792734,2009-08-04
Metropolitan Police Department,-205.3530297170469,2009-08-04
Office of Contracting & Procurement,120.38339264909648,2009-08-04
Department of Employment Services,963.1317618889118,2009-08-04
Department of Health Care Finance,391.7530327628565,2009-08-05
Department of Health,639.9589615368707,2009-08-05
Fire & Emergency Medical Services,2059.082513197442,2009-08-05
Fire & Emergency Medical Services,-443.01640784971016,2009-08-05
Fire & Emergency Medical Services,-352.3267919823232,2009-08-05
Department of Health,-455.2633760955414,2009-08-04
District Department of Transportation,83.8642783133584,2009-08-04
Fire & Emergency Medical Services,100.73129959016,2009-08-04
Office of the Chief Technology Officer,704.2703308542681,2009-08-04
District Department of Transportation,553.3691248450506,2009-08-04
Department of  Youth Rehabilitation Services,1436.042037292336,2009-08-04
Office of Administrative Hearings,280.26558338568964,2009-08-04
Department of Health,259.5567435900159,2009-08-04
Metropolitan Police Department,1892.2007536349352,2009-08-04
Department on Disability Services,-649.312567463522,2009-08-04
Fire & Emergency Medical Services,-636.5868952925365,2009-08-04
Office of the State Superintendent of Education,-776.5371939070459,2009-08-04
Fire & Emergency Medical Services,427.5556682188394,2009-08-04
Office of the State Superintendent of Education,774.9924394514394,2009-08-04
District Department of the Environment,117.18506908084656,2009-08-04
Department of Health,-226.13971062641983,2009-08-04
Metropolitan Police Department,553.3691248450506,2009-08-04
Office of the State Superintendent of Education,1735.7121074379666,2009-08-04
Office of the Chief Technology Officer,1198.4913963058666,2009-08-04
Criminal Justice Coordinating Council,817.6840134697982,2009-08-04
Fire & Emergency Medical Services,419.2053731373202,2009-08-04
District Department of Transportation,1312.9397853946602,2009-08-04
Department of Public Works,1762.73521147347,2009-08-04
District Department of Transportation,735.3843702046083,2009-08-04
Fire & Emergency Medical Services,-525.51920759041,2009-08-04
District Department of the Environment,199.1752529168748,2009-08-04
Department on Disability Services,179.03698722300953,2009-08-04
Department on Disability Services,2503.188447748352,2009-08-04
Department on Disability Services,949.9474957984831,2009-08-04
Office of the State Superintendent of Education,941.695959264458,2009-08-04
Fire & Emergency Medical Services,1656.630784202163,2009-08-04
Office of Contracting & Procurement,3173.349316407576,2009-08-04
Board of Real Property Assessment & Appeals,931.9916072864876,2009-08-04
Office of the Mayor,-100.7569790346986,2009-08-04
Fire & Emergency Medical Services,1200.5040117331275,2009-08-03
District Department of Transportation,1102.0941722429511,2009-08-03
Department of Health Care Finance,-375.908031953815,2009-08-03
Office of the Attorney General,-571.5760157012068,2009-08-03
Department of Public Works,930.9173242210564,2009-08-03
District Department of the Environment,1297.0944129650804,2009-08-03
Homeland Security/Emergency Management,1228.4590896343009,2009-08-03
Fire & Emergency Medical Services,709.3979533643867,2009-08-03
Office of Public Educational Facilities Modernization,1415.969173273255,2009-08-03
Department of Consumer & Regulatory Affairs,1297.1468957905242,2009-08-03
Office of the Chief Financial Officer,1550.6694735587016,2009-08-03
Department of Human Services,2222.67370053313,2009-08-03
Office of the State Superintendent of Education,1044.5654259182145,2009-08-03
Department of Consumer & Regulatory Affairs,-384.4721188526351,2009-08-03
Office of Disability Rights,389.5043960138639,2009-08-03
Department on Disability Services,1337.0469133699503,2009-08-03
Fire & Emergency Medical Services,772.433245675734,2009-08-04
Office of the Chief Technology Officer,553.3691248450506,2009-08-03
Department of Education,-309.1954976759789,2009-08-03
University of the District of Columbia,861.6355285485957,2009-08-03
Department of  Youth Rehabilitation Services,-524.1228616480724,2009-08-03
Department of Employment Services,1595.487989774555,2009-08-03
Office of Municipal Planning,838.6124737042524,2009-08-03
Office of the Chief Financial Officer,-71.16963479796652,2009-08-03
Department on Disability Services,1976.8301170912157,2009-08-04
Deputy Mayor for Economic Development,972.7179770453783,2009-08-03
Office of the Chief Financial Officer,1114.517109346785,2009-08-04
Office of Unified Communications,1316.829620652388,2009-08-04
Department of Health,1182.734336322947,2009-08-04
Department of Education,-48.29070586657269,2009-08-04
Department of Consumer & Regulatory Affairs,-1.4617946506888302,2009-08-04
Office of the State Superintendent of Education,503.2872372724979,2009-08-04
DC Public Library,185.2753279908388,2009-08-04
Office of the Mayor,553.3691248450506,2009-08-04
Office of Community Affairs,602.5272705335683,2009-08-04
Office of Municipal Planning,519.8427647798488,2009-08-04
Department of Employment Services,532.3968789841407,2009-08-04
Department of Health,-507.2644697589159,2009-08-04
Department of Human Services,2304.744223463492,2009-08-04
Office of the Attorney General,952.8482316536156,2009-08-04
Fire & Emergency Medical Services,965.8979852717166,2009-08-04
Board of Real Property Assessment & Appeals,557.7541421842744,2009-08-04
Department on Disability Services,199.94304132813957,2009-08-04
Metropolitan Police Department,859.2012842688509,2009-08-04
Department of Health,873.5017944529382,2009-08-04
Department of Health,1067.165590303693,2009-08-04
Office of the Chief Technology Officer,1178.272085018095,2009-08-04
Office of the Attorney General,881.7261559855197,2009-08-04
Department of  Youth Rehabilitation Services,615.3351742084582,2009-08-04
Office of Unified Communications,300.99453318707435,2009-08-04
Fire & Emergency Medical Services,1956.7736034908296,2009-08-04
Homeland Security/Emergency Management,512.1848613582582,2009-08-04
Office of the Inspector General,181.38990835544405,2009-08-04
Department on Disability Services,553.3691248450506,2009-08-04
Department of Health,38.7451465290734,2009-08-04
Office of the State Superintendent of Education,17.850371184988262,2009-08-04
Fire & Emergency Medical Services,1213.374718173657,2009-08-04
Department on Disability Services,1514.1279026293844,2009-08-04
Metropolitan Police Department,827.7292262597496,2009-08-04
District Department of the Environment,1504.0500899305514,2009-08-04
Department on Disability Services,-88.36966969506034,2009-08-04
Department on Disability Services,553.3691248450506,2009-08-03
DC Sentencing & Criminal Code Review Committee,524.187680383249,2009-08-03
Department of Mental Health,-237.7159079916745,2009-08-03
District Department of the Environment,-470.5067099601741,2009-08-03
Office of the Attorney General,106.39010885087664,2009-08-03
District Department of Transportation,-49.50533002581108,2009-08-03
Office of Administrative Hearings,-1060.6791099315,2009-08-03
Fire & Emergency Medical Services,1242.7087318491117,2009-08-04
DC Public Library,755.399339106872,2009-08-04
Office of the Inspector General,282.1490860159332,2009-08-04
Metropolitan Police Department,1504.2773809361274,2009-08-04
DC Sentencing & Criminal Code Review Committee,955.2483116325668,2009-08-04
Department of  Youth Rehabilitation Services,-699.5972708778619,2009-08-04
Department of Consumer & Regulatory Affairs,356.5288942967537,2009-08-04
Department of Human Services,-353.9329682979257,2009-08-04
Office of the Tenant Advocate,-147.26529083707794,2009-08-04
Office of the Chief Financial Officer,1002.6650557255492,2009-08-04
Department of Motor Vehicles,43.5951651711473,2009-08-04
Department of Employment Services,1249.066773830357,2009-08-04
Department of Health Care Finance,-1009.5963647848824,2009-08-04
Office of the Attorney General,269.7632653718244,2009-08-04
District Department of Transportation,1258.0982101969034,2009-08-04
Department of Public Works,144.52233833731196,2009-08-04
Office of the Chief Financial Officer,400.1531234482282,2009-08-04
Department of Health,553.3691248450506,2009-08-04
Office of Contracting & Procurement,-397.3685620633337,2009-08-04
Board of Elections & Ethics,1033.6341617348562,2009-08-04
Office of Finance & Resource Management,-90.86149369002771,2009-08-04
Department of Public Works,421.0013707489872,2009-08-05
Department of Human Services,838.9435949149732,2009-08-05
DC Department of Human Resources,316.70814344623705,2009-08-05
Department of Human Services,851.9953166390285,2009-08-05
Office of the Inspector General,1601.2761389214377,2009-08-05
Office of the State Superintendent of Education,-891.9353202793521,2009-08-05
Department of Health,421.0516079150731,2009-08-05
Fire & Emergency Medical Services,1234.9155873775087,2009-08-05
Department of Health,385.8871938950404,2009-08-04
Office of Municipal Planning,-194.1722702558095,2009-08-05
Department of Health,-88.11432056357398,2009-08-05
District Department of the Environment,607.570119402925,2009-08-05
Fire & Emergency Medical Services,437.88663485405607,2009-08-04
Office of the Chief Financial Officer,2099.400021560423,2009-08-04
District Department of Transportation,-29.886745232350226,2009-08-05
DC Taxicab Commission,553.3691248450506,2009-08-05
Office of the Chief Technology Officer,-269.0573392761013,2009-08-05
Department of Mental Health,1402.2451162767106,2009-08-05
Office on Asian/Pacific Affairs,1346.2913088935863,2009-08-05
